timestamp,Carrier,OriginCityName,OriginCountry,DestCityName,DestCountry,FlightTimeMin,AvgTicketPrice,Cancelled,FlightDelayType
"Oct 26, 2021 @ 13:49:01.000",JetBeats,"Chitose / Tomakomai",JP,Torino,IT,"462.528","$498.85",false,"No Delay"
"Oct 26, 2021 @ 13:46:26.000","ES-Air",Verona,IT,Zurich,CH,"15.363","$286.03",false,"No Delay"
"Oct 26, 2021 @ 13:41:07.000","ES-Air",Shanghai,CN,Belogorsk,RU,"358.873","$996.85",false,"NAS Delay"
"Oct 26, 2021 @ 13:37:04.000",JetBeats,Chengdu,CN,"Mexico City",MX,"1,111.928","$832.95",false,"Late Aircraft Delay"
"Oct 26, 2021 @ 13:35:30.000","ES-Air",Seattle,US,Venice,IT,"1,159.183","$820.46",true,"Late Aircraft Delay"
"Oct 26, 2021 @ 13:31:33.000","Logstash Airways",Oslo,NO,Treviso,IT,"210.024","$913.87",true,"NAS Delay"
"Oct 26, 2021 @ 13:09:35.000",JetBeats,Quito,EC,Verona,IT,"830.115","$961",true,"No Delay"
"Oct 26, 2021 @ 13:07:18.000","Kibana Airlines",Lima,PE,Osaka,JP,"936.179","$327.33",false,"No Delay"
"Oct 26, 2021 @ 13:02:22.000","Logstash Airways",Cleveland,US,Portland,US,"249.468","$195.97",false,"Carrier Delay"
"Oct 26, 2021 @ 13:00:54.000",JetBeats,Oslo,NO,Shanghai,CN,"672.333","$744.53",false,"No Delay"
"Oct 26, 2021 @ 12:46:32.000",JetBeats,Moscow,RU,Tampa,US,"434.2","$354.95",false,"No Delay"
"Oct 26, 2021 @ 12:40:34.000","Logstash Airways","Chitose / Tomakomai",JP,Shanghai,CN,"103.92","$876.68",false,"No Delay"
"Oct 26, 2021 @ 12:35:37.000",JetBeats,"Buenos Aires",AR,Belogorsk,RU,"1,005.796","$750.23",false,"No Delay"
"Oct 26, 2021 @ 12:29:17.000","ES-Air",Stockholm,SE,Sydney,AU,"1,448.97","$887.18",false,"Carrier Delay"
"Oct 26, 2021 @ 12:23:43.000","Logstash Airways",Charlotte,US,Zurich,CH,"342.594","$361.48",false,"No Delay"
"Oct 26, 2021 @ 12:19:10.000","Logstash Airways",Guangzhou,CN,Osaka,JP,"288.296","$594.19",false,"Late Aircraft Delay"
"Oct 26, 2021 @ 12:15:45.000",JetBeats,Cologne,DE,Lima,PE,"590.941","$834.68",true,"No Delay"
"Oct 26, 2021 @ 12:10:59.000","ES-Air",Belogorsk,RU,Warsaw,PL,"418.417","$759.99",false,"No Delay"
"Oct 26, 2021 @ 12:07:26.000","Kibana Airlines",Tulsa,US,Vienna,AT,"448.685","$890.3",true,"No Delay"
"Oct 26, 2021 @ 11:42:14.000","Kibana Airlines","Chicago/Rockford",US,Dublin,IE,"554.2","$848.65",false,"NAS Delay"
"Oct 26, 2021 @ 11:39:53.000","Logstash Airways",Bologna,IT,Bangalore,IN,"375.035","$943.98",true,"No Delay"
"Oct 26, 2021 @ 11:39:34.000","ES-Air",Chicago,US,London,GB,"304.523","$805.46",true,"No Delay"
"Oct 26, 2021 @ 11:08:10.000","Kibana Airlines",Bologna,IT,Hyderabad,IN,"544.331","$789.71",false,"Late Aircraft Delay"
"Oct 26, 2021 @ 11:07:27.000",JetBeats,"Cape Town",ZA,Osaka,JP,"1,190.534","$377.91",false,"No Delay"
"Oct 26, 2021 @ 11:05:38.000",JetBeats,Oslo,NO,Winnipeg,CA,"444.076","$723.53",false,"No Delay"
"Oct 26, 2021 @ 11:04:47.000",JetBeats,Madrid,ES,Oslo,NO,"530.904","$701.55",false,"Late Aircraft Delay"
"Oct 26, 2021 @ 11:04:17.000","Kibana Airlines",Belogorsk,RU,Winnipeg,CA,"470.463","$660.3",false,"No Delay"
"Oct 26, 2021 @ 11:00:26.000","Logstash Airways",London,GB,"San Juan",PR,"321.421","$420.74",false,"No Delay"
"Oct 26, 2021 @ 10:57:40.000","Logstash Airways","New York",US,"Xi'an",CN,"898.929","$800.1",false,"No Delay"
"Oct 26, 2021 @ 10:51:53.000","Kibana Airlines",Naples,IT,Zurich,CH,"43.134","$856.63",false,"No Delay"
"Oct 26, 2021 @ 10:50:51.000","Kibana Airlines",Barcelona,ES,Milan,IT,"268.703","$553.65",false,"Late Aircraft Delay"
"Oct 26, 2021 @ 10:47:17.000","Logstash Airways","Frankfurt am Main",DE,"Jeju City",KR,"425.002","$737.95",false,"No Delay"
"Oct 26, 2021 @ 10:39:16.000","Kibana Airlines",Sydney,AU,Vienna,AT,"1,060.043","$858.23",false,"Weather Delay"
"Oct 26, 2021 @ 10:37:40.000","Logstash Airways",Vienna,AT,Vienna,AT,0,"$222.01",false,"No Delay"
"Oct 26, 2021 @ 10:33:22.000","ES-Air",Seoul,KR,Rome,IT,"499.284","$640.59",false,"No Delay"
"Oct 26, 2021 @ 10:30:28.000",JetBeats,Seattle,US,Verona,IT,"460.673","$822.69",true,"No Delay"
"Oct 26, 2021 @ 10:27:38.000",JetBeats,Santiago,CL,Lima,PE,"222.997","$509.39",false,"No Delay"
"Oct 26, 2021 @ 10:15:27.000","Kibana Airlines",Orlando,US,Zurich,CH,"405.156","$914.59",false,"No Delay"
"Oct 26, 2021 @ 10:13:17.000","Logstash Airways",Philadelphia,US,"St Louis",US,"227.011","$189.84",false,"Late Aircraft Delay"
"Oct 26, 2021 @ 10:13:17.000","Logstash Airways",Barcelona,ES,Berlin,DE,"100.768","$308.37",false,"No Delay"
"Oct 26, 2021 @ 10:10:47.000","ES-Air",Catania,IT,Munich,DE,"143.802","$348.27",true,"Late Aircraft Delay"
"Oct 26, 2021 @ 10:05:43.000",JetBeats,Cagliari,IT,Oslo,NO,"116.682","$503.97",true,"No Delay"
"Oct 26, 2021 @ 10:04:58.000","Kibana Airlines",Pittsburgh,US,"Xi'an",CN,"582.791","$751.32",false,"No Delay"
"Oct 26, 2021 @ 10:01:12.000","ES-Air","Cape Town",ZA,Quito,EC,"507.056","$290.66",false,"No Delay"
"Oct 26, 2021 @ 09:55:51.000","Kibana Airlines",Seoul,KR,Zurich,CH,"626.079","$364.87",false,"No Delay"
"Oct 26, 2021 @ 09:55:29.000","Logstash Airways",Dublin,IE,Shanghai,CN,"721.965","$252.41",false,"No Delay"
"Oct 26, 2021 @ 09:55:09.000",JetBeats,"Kansas City",US,Quito,EC,"394.63","$569.11",false,"Late Aircraft Delay"
"Oct 26, 2021 @ 09:53:58.000",JetBeats,Rome,IT,"Chitose / Tomakomai",JP,"1,020.111","$446.86",false,"NAS Delay"
"Oct 26, 2021 @ 09:49:18.000","Logstash Airways",Belogorsk,RU,Wichita,US,"739.159","$496.3",true,"NAS Delay"
"Oct 26, 2021 @ 09:47:55.000",JetBeats,Guangzhou,CN,Tulsa,US,"707.445","$272.68",false,"No Delay"
"Oct 26, 2021 @ 09:33:45.000","Kibana Airlines",Cleveland,US,Oslo,NO,"348.79","$531.19",false,"No Delay"
"Oct 26, 2021 @ 09:31:50.000",JetBeats,Tulsa,US,Verona,IT,"558.169","$837.89",false,"No Delay"
"Oct 26, 2021 @ 09:28:40.000","Logstash Airways",Beijing,CN,Beijing,CN,0,"$141.72",false,"No Delay"
"Oct 26, 2021 @ 09:28:30.000","Logstash Airways","Des Moines",US,Johannesburg,ZA,"1,114.722","$482.96",false,"No Delay"
"Oct 26, 2021 @ 09:26:44.000",JetBeats,Bogota,CO,"Xi'an",CN,"963.013","$508.49",false,"NAS Delay"
"Oct 26, 2021 @ 09:26:44.000","ES-Air",Beijing,CN,Shanghai,CN,"51.186","$248.84",true,"No Delay"
"Oct 26, 2021 @ 09:21:06.000","Logstash Airways",London,GB,Pisa,IT,"67.618","$764.88",false,"No Delay"
"Oct 26, 2021 @ 09:09:20.000","Kibana Airlines",Olenegorsk,RU,Vienna,AT,"202.052","$491.65",false,"No Delay"
"Oct 26, 2021 @ 09:05:46.000","Logstash Airways",Johannesburg,ZA,Washington,US,"872.693","$724.69",true,"No Delay"
"Oct 26, 2021 @ 09:00:00.000",JetBeats,Barcelona,ES,Manchester,GB,"106.119","$599.98",false,"No Delay"
"Oct 26, 2021 @ 08:59:01.000","Kibana Airlines",Stockholm,SE,Stockholm,SE,0,"$239.39",false,"No Delay"
"Oct 26, 2021 @ 08:59:01.000","Logstash Airways",Manchester,GB,Pisa,IT,"71.061","$554.68",true,"No Delay"
"Oct 26, 2021 @ 08:59:01.000",JetBeats,Bogota,CO,London,GB,"771.78","$654.4",false,"Late Aircraft Delay"
"Oct 26, 2021 @ 08:57:39.000","Logstash Airways",Bangor,US,Belogorsk,RU,"755.803","$392.9",false,"NAS Delay"
"Oct 26, 2021 @ 08:55:32.000","Logstash Airways",Madrid,ES,Tampa,US,"726.696","$333.54",false,"Weather Delay"
"Oct 26, 2021 @ 08:52:46.000",JetBeats,Belogorsk,RU,Belogorsk,RU,210,"$101.38",false,"Late Aircraft Delay"
"Oct 26, 2021 @ 08:49:22.000","Logstash Airways",Bari,IT,"Frankfurt am Main",DE,"58.779","$531.47",true,"No Delay"
"Oct 26, 2021 @ 08:49:21.000","Logstash Airways",Rome,IT,"Xi'an",CN,"574.012","$494.85",false,"No Delay"
"Oct 26, 2021 @ 08:28:41.000","ES-Air","Jeju City",KR,Verona,IT,"950.302","$295.27",false,"Security Delay"
"Oct 26, 2021 @ 08:26:14.000",JetBeats,"New Delhi",IN,Milan,IT,"618.641","$273.18",false,"Carrier Delay"
"Oct 26, 2021 @ 08:25:13.000","Kibana Airlines","Cape Town",ZA,Lima,PE,"661.342","$392.16",false,"Carrier Delay"
"Oct 26, 2021 @ 08:25:05.000",JetBeats,Warsaw,PL,Winnipeg,CA,"662.376","$791.69",false,"No Delay"
"Oct 26, 2021 @ 08:19:19.000","Kibana Airlines",Milan,IT,Milan,IT,210,"$157.13",false,"NAS Delay"
"Oct 26, 2021 @ 08:17:24.000","Logstash Airways",Rome,IT,Sydney,AU,"1,483.056","$728.15",false,"No Delay"
"Oct 26, 2021 @ 08:12:48.000","Kibana Airlines","Xi'an",CN,"Xi'an",CN,0,"$227.74",false,"No Delay"
"Oct 26, 2021 @ 08:02:14.000","ES-Air",Tulsa,US,"Xi'an",CN,"560.862","$924.47",false,"No Delay"
"Oct 26, 2021 @ 07:55:14.000","ES-Air",Istanbul,TR,Winnipeg,CA,"710.147","$412.28",false,"Carrier Delay"
"Oct 26, 2021 @ 07:55:14.000","ES-Air",Toronto,CA,Louisville,US,"66.517","$602.24",false,"No Delay"
"Oct 26, 2021 @ 07:54:42.000","Kibana Airlines",Greensboro,US,Moline,US,"52.03","$224.86",false,"No Delay"
"Oct 26, 2021 @ 07:54:29.000","Logstash Airways",Pittsburgh,US,Venice,IT,"375.248","$482.39",false,"No Delay"
"Oct 26, 2021 @ 07:49:17.000","ES-Air",Belogorsk,RU,Zurich,CH,"696.859","$566.76",true,"No Delay"
"Oct 26, 2021 @ 07:45:45.000","Kibana Airlines","Buenos Aires",AR,"Buenos Aires",AR,0,"$208.53",false,"No Delay"
"Oct 26, 2021 @ 07:36:53.000",JetBeats,Dublin,IE,Vienna,AT,"299.854","$451.86",false,"Carrier Delay"
"Oct 26, 2021 @ 07:31:33.000","Kibana Airlines",Genova,IT,Manchester,GB,"67.502","$878.77",false,"No Delay"
"Oct 26, 2021 @ 07:23:58.000","Logstash Airways",Munich,DE,Tokyo,JP,"493.756","$644.58",false,"No Delay"
"Oct 26, 2021 @ 07:23:58.000","ES-Air",Atlanta,US,"Mexico City",MX,"178.419","$865.96",false,"No Delay"
"Oct 26, 2021 @ 07:15:27.000",JetBeats,Cologne,DE,Verona,IT,"31.852","$817.61",false,"No Delay"
"Oct 26, 2021 @ 07:14:24.000","Kibana Airlines",Montreal,CA,Venice,IT,"579.633","$316.39",false,"No Delay"
"Oct 26, 2021 @ 07:12:34.000",JetBeats,Verona,IT,Washington,US,"481.254","$319.18",false,"Late Aircraft Delay"
"Oct 26, 2021 @ 07:06:06.000","Kibana Airlines",Brisbane,AU,Osaka,JP,"475.232","$486.06",false,"No Delay"
"Oct 26, 2021 @ 06:55:19.000","Logstash Airways",Chengdu,CN,Warsaw,PL,"863.172","$332.39",false,"Weather Delay"
"Oct 26, 2021 @ 06:54:34.000","Kibana Airlines",Bergamo,IT,Bangalore,IN,"427.301","$792.38",false,"No Delay"
"Oct 26, 2021 @ 06:49:56.000","ES-Air",Quito,EC,Moline,US,"297.797","$427.33",false,"No Delay"
"Oct 26, 2021 @ 06:44:35.000",JetBeats,Rome,IT,"Mexico City",MX,"570.263","$604.39",false,"No Delay"
"Oct 26, 2021 @ 06:36:47.000","ES-Air",Belleville,US,Vienna,AT,"469.244","$761.24",false,"No Delay"
"Oct 26, 2021 @ 06:36:20.000",JetBeats,Johannesburg,ZA,Ottawa,CA,"726.755","$306.98",false,"No Delay"
"Oct 26, 2021 @ 06:32:22.000","Kibana Airlines",Rome,IT,London,GB,"70.094","$884.34",false,"No Delay"
"Oct 26, 2021 @ 06:31:58.000","Logstash Airways","San Juan",PR,"Buenos Aires",AR,"787.477","$417.14",false,"NAS Delay"
"Oct 26, 2021 @ 06:29:53.000",JetBeats,Bergamo,IT,Rome,IT,"25.069","$152.42",false,"No Delay"
"Oct 26, 2021 @ 06:26:29.000","ES-Air",Seattle,US,Stockholm,SE,"690.483","$789",false,"No Delay"
"Oct 26, 2021 @ 06:22:41.000","ES-Air",Cagliari,IT,"New Delhi",IN,"329.356","$334.6",false,"No Delay"
"Oct 26, 2021 @ 06:22:41.000","ES-Air",London,GB,Milan,IT,"180.027","$731",false,"Carrier Delay"
"Oct 26, 2021 @ 06:19:41.000","Logstash Airways","Buenos Aires",AR,Vienna,AT,"622.26","$662.32",false,"No Delay"
"Oct 26, 2021 @ 06:16:50.000","ES-Air",Manchester,GB,Shanghai,CN,"437.07","$854.06",false,"No Delay"
"Oct 26, 2021 @ 06:16:38.000","Logstash Airways",Mumbai,IN,Johannesburg,ZA,"438.825","$835.12",false,"NAS Delay"
"Oct 26, 2021 @ 06:11:46.000",JetBeats,Osaka,JP,"San Juan",PR,"915.941","$565.36",false,"No Delay"
"Oct 26, 2021 @ 06:09:38.000","Kibana Airlines",Stockholm,SE,Zurich,CH,"106.312","$420.85",false,"No Delay"
"Oct 26, 2021 @ 05:57:48.000",JetBeats,Montreal,CA,Verona,IT,"809.073","$497.92",false,"Security Delay"
"Oct 26, 2021 @ 05:51:54.000","ES-Air","New Delhi",IN,"Xi'an",CN,"218.8","$822.26",true,"No Delay"
"Oct 26, 2021 @ 05:50:21.000",JetBeats,Bogota,CO,Sydney,AU,"1,194.659","$552.03",true,"No Delay"
"Oct 26, 2021 @ 05:44:46.000",JetBeats,Rome,IT,Verona,IT,"27.604","$212.35",false,"No Delay"
"Oct 26, 2021 @ 05:44:46.000","Logstash Airways",Palermo,IT,Verona,IT,"74.766","$129.23",true,"No Delay"
"Oct 26, 2021 @ 05:38:54.000","ES-Air",Pisa,IT,Zurich,CH,"24.674","$767.25",false,"No Delay"
"Oct 26, 2021 @ 05:31:04.000","Kibana Airlines",Rome,IT,Rome,IT,270,"$240.28",false,"Late Aircraft Delay"
"Oct 26, 2021 @ 05:25:40.000",JetBeats,Bari,IT,Manchester,GB,"98.425","$749.17",false,"No Delay"
"Oct 26, 2021 @ 05:25:40.000","Logstash Airways","Buenos Aires",AR,Olenegorsk,RU,"1,018.316","$720.6",true,"NAS Delay"
"Oct 26, 2021 @ 05:25:01.000","ES-Air",Tokoname,JP,Belogorsk,RU,"378.071","$395.53",false,"Late Aircraft Delay"
"Oct 26, 2021 @ 05:20:09.000","Logstash Airways",Olenegorsk,RU,Greensboro,US,"379.551","$482.12",false,"No Delay"
"Oct 26, 2021 @ 05:19:07.000","ES-Air",Brisbane,AU,Treviso,IT,"942.954","$378",false,"No Delay"
"Oct 26, 2021 @ 05:18:26.000","Kibana Airlines",Shanghai,CN,Vienna,AT,"642.747","$321.09",false,"Carrier Delay"
"Oct 26, 2021 @ 05:07:19.000","Kibana Airlines",Rome,IT,Sydney,AU,"1,167.372","$368.47",false,"No Delay"
"Oct 26, 2021 @ 05:05:32.000",JetBeats,Paris,FR,Seoul,KR,"1,129.322","$635.05",false,"Carrier Delay"
"Oct 26, 2021 @ 04:59:57.000","Logstash Airways",Olenegorsk,RU,Tokyo,JP,"527.823","$847.84",false,"Weather Delay"
"Oct 26, 2021 @ 04:57:23.000","Logstash Airways",Melbourne,AU,Pittsburgh,US,"850.13","$308.76",false,"No Delay"
"Oct 26, 2021 @ 04:51:39.000","Logstash Airways",Rome,IT,Bogota,CO,"854.103","$265.34",false,"No Delay"
"Oct 26, 2021 @ 04:48:25.000","ES-Air",Quito,EC,Melbourne,AU,"870.385","$801.51",false,"No Delay"
"Oct 26, 2021 @ 04:46:37.000","Kibana Airlines",Barcelona,ES,Cleveland,US,"576.711","$672.58",true,"NAS Delay"
"Oct 26, 2021 @ 04:44:26.000",JetBeats,Orlando,US,Portland,US,"136.886","$167.05",false,"No Delay"
"Oct 26, 2021 @ 04:37:38.000","Kibana Airlines",Manchester,GB,Melbourne,AU,"892.228","$972.29",false,"No Delay"
"Oct 26, 2021 @ 04:35:49.000","Kibana Airlines",London,GB,Nashville,US,"456.47","$331.34",false,"Late Aircraft Delay"
"Oct 26, 2021 @ 04:35:18.000","Logstash Airways",London,GB,Munich,DE,"83.278","$714.4",false,"No Delay"
"Oct 26, 2021 @ 04:23:15.000","Logstash Airways","Chitose / Tomakomai",JP,Warsaw,PL,"502.921","$711",false,"No Delay"
"Oct 26, 2021 @ 04:18:05.000",JetBeats,Winnipeg,CA,Winnipeg,CA,0,"$239.61",false,"No Delay"
"Oct 26, 2021 @ 04:16:58.000","Logstash Airways",Berlin,DE,Washington,US,"631.329","$587.73",false,"NAS Delay"
"Oct 26, 2021 @ 04:14:29.000","ES-Air",Orlando,US,Winnipeg,CA,"159.335","$688.55",false,"No Delay"
"Oct 26, 2021 @ 04:14:12.000",JetBeats,Seoul,KR,Moline,US,"805.6","$442.56",false,"No Delay"
"Oct 26, 2021 @ 04:10:22.000",JetBeats,"Cape Town",ZA,Quito,EC,"887.347","$921.15",false,"No Delay"
"Oct 26, 2021 @ 04:07:30.000","Kibana Airlines",Zurich,CH,Zurich,CH,135,"$151.27",false,"Weather Delay"
"Oct 26, 2021 @ 03:55:11.000","Logstash Airways",Munich,DE,Tokyo,JP,"670.718","$695.04",false,"No Delay"
"Oct 26, 2021 @ 03:52:17.000","Kibana Airlines",Naples,IT,"San Francisco",US,"684.056","$337.31",false,"No Delay"
"Oct 26, 2021 @ 03:49:39.000","Kibana Airlines",Naples,IT,Venice,IT,"48.55","$126.4",false,"Late Aircraft Delay"
"Oct 26, 2021 @ 03:48:28.000","ES-Air",Warsaw,PL,Zurich,CH,"60.79","$833.37",false,"No Delay"
"Oct 26, 2021 @ 03:47:16.000","Kibana Airlines",Sydney,AU,Verona,IT,"1,263.598","$447.27",true,"No Delay"
"Oct 26, 2021 @ 03:32:10.000","Logstash Airways",Pisa,IT,Warsaw,PL,"61.392","$310.84",false,"No Delay"
"Oct 26, 2021 @ 03:22:55.000","ES-Air",Durban,ZA,Olenegorsk,RU,"602.33","$404.79",false,"No Delay"
"Oct 26, 2021 @ 03:03:44.000","ES-Air",Dubai,AE,Ottawa,CA,"837.829","$455.73",false,"Late Aircraft Delay"
"Oct 26, 2021 @ 03:03:00.000","Kibana Airlines",Bogota,CO,Bergamo,IT,"538.834","$660.09",false,"No Delay"
"Oct 26, 2021 @ 03:00:34.000",JetBeats,Seoul,KR,"New Orleans",US,"724.698","$698.95",false,"No Delay"
"Oct 26, 2021 @ 02:56:02.000","Kibana Airlines",Ottawa,CA,Zurich,CH,"534.168","$657.16",false,"Late Aircraft Delay"
"Oct 26, 2021 @ 02:54:17.000","Kibana Airlines",Osaka,JP,"Buenos Aires",AR,"1,443.321","$943.09",false,"No Delay"
"Oct 26, 2021 @ 02:44:24.000","Kibana Airlines",Boston,US,Ottawa,CA,"31.159","$684.14",false,"No Delay"
"Oct 26, 2021 @ 02:39:12.000","Kibana Airlines",Sydney,AU,Sydney,AU,255,"$128.21",false,"NAS Delay"
"Oct 26, 2021 @ 02:38:31.000","ES-Air",Warsaw,PL,Warsaw,PL,0,"$115.28",false,"No Delay"
"Oct 26, 2021 @ 02:38:31.000","Kibana Airlines",Toronto,CA,"Mexico City",MX,"270.21","$440.2",false,"No Delay"
"Oct 26, 2021 @ 02:37:45.000","ES-Air","Cape Town",ZA,Helsinki,FI,"550.813","$713.29",false,"No Delay"
"Oct 26, 2021 @ 02:36:57.000","Logstash Airways",Rome,IT,Belogorsk,RU,"950.924","$292.17",false,"Carrier Delay"
"Oct 26, 2021 @ 02:32:50.000","Logstash Airways",Dublin,IE,Treviso,IT,"132.044","$283.13",true,"No Delay"
"Oct 26, 2021 @ 02:27:42.000",JetBeats,"Xi'an",CN,Zurich,CH,"568.884","$667.61",false,"No Delay"
"Oct 26, 2021 @ 02:20:44.000","Kibana Airlines",Shanghai,CN,Tokyo,JP,"136.914","$611.52",false,"No Delay"
"Oct 26, 2021 @ 02:17:53.000","Kibana Airlines",Miami,US,Munich,DE,"732.567","$864.44",false,"No Delay"
"Oct 26, 2021 @ 02:17:49.000","Kibana Airlines",Quito,EC,"Xi'an",CN,"1,466.766","$950.93",false,"No Delay"
"Oct 26, 2021 @ 02:15:50.000","Logstash Airways",Munich,DE,Torino,IT,"31.448","$422.2",false,"No Delay"
"Oct 26, 2021 @ 02:12:07.000","Logstash Airways",Barcelona,ES,"Chitose / Tomakomai",JP,"679.18","$615.18",false,"NAS Delay"
"Oct 26, 2021 @ 02:09:38.000","Kibana Airlines","Frankfurt am Main",DE,Munich,DE,"23.05","$120.97",false,"No Delay"
"Oct 26, 2021 @ 01:58:49.000",JetBeats,Savannah,US,Spokane,US,"175.366","$184.54",false,"No Delay"
"Oct 26, 2021 @ 01:55:51.000",JetBeats,Shanghai,CN,Wichita,US,"599.399","$337.85",false,"No Delay"
"Oct 26, 2021 @ 01:51:14.000","Logstash Airways",Rome,IT,Belogorsk,RU,"421.192","$636.89",false,"No Delay"
"Oct 26, 2021 @ 01:38:18.000","Logstash Airways","Buenos Aires",AR,Pisa,IT,"557.28","$502.31",false,"No Delay"
"Oct 26, 2021 @ 01:37:14.000","ES-Air",Montreal,CA,Tulsa,US,"151.629","$957.72",false,"No Delay"
"Oct 26, 2021 @ 01:35:26.000","Logstash Airways",Helsinki,FI,Warsaw,PL,"85.492","$919.4",false,"No Delay"
"Oct 26, 2021 @ 01:32:21.000","Logstash Airways",Tokyo,JP,Zurich,CH,"825.515","$466.42",false,"Carrier Delay"
"Oct 26, 2021 @ 01:31:43.000",JetBeats,Oslo,NO,Oslo,NO,90,"$144.07",false,"Security Delay"
"Oct 26, 2021 @ 01:29:12.000","Kibana Airlines",Milan,IT,Melbourne,AU,"959.334","$650.72",false,"No Delay"
"Oct 26, 2021 @ 01:22:53.000","Logstash Airways","New Delhi",IN,Melbourne,AU,"1,011.788","$582.71",false,"Carrier Delay"
"Oct 26, 2021 @ 01:19:35.000","Kibana Airlines",Venice,IT,Warsaw,PL,"88.419","$869.15",false,"No Delay"
"Oct 26, 2021 @ 01:14:31.000","Kibana Airlines",London,GB,Moline,US,"410.034","$851.07",false,"No Delay"
"Oct 26, 2021 @ 01:07:18.000","Logstash Airways",Pisa,IT,Tokyo,JP,"1,027.732","$276.86",false,"Carrier Delay"
"Oct 26, 2021 @ 01:06:26.000","ES-Air",Brisbane,AU,Dublin,IE,"1,281.249","$648.95",false,"No Delay"
"Oct 26, 2021 @ 01:05:21.000","Kibana Airlines","Buenos Aires",AR,Tulsa,US,"438.257","$413.3",false,"No Delay"
"Oct 26, 2021 @ 01:03:03.000","ES-Air",Melbourne,AU,Seattle,US,"1,192.163","$446.62",false,"Late Aircraft Delay"
"Oct 26, 2021 @ 01:01:10.000",JetBeats,London,GB,Winnipeg,CA,"394.264","$836.65",false,"No Delay"
"Oct 26, 2021 @ 00:56:13.000","Kibana Airlines",Chicago,US,Zurich,CH,"357.748","$433.48",false,"No Delay"
"Oct 26, 2021 @ 00:53:44.000",JetBeats,Catania,IT,Torino,IT,"62.282","$155.86",false,"No Delay"
"Oct 26, 2021 @ 00:44:11.000","Kibana Airlines",Milan,IT,Sydney,AU,"790.01","$344.82",false,"No Delay"
"Oct 26, 2021 @ 00:41:53.000",JetBeats,London,GB,Manchester,GB,"12.797","$114.38",false,"No Delay"
"Oct 26, 2021 @ 00:24:53.000","Kibana Airlines",Paris,FR,London,GB,"23.177","$923.72",true,"No Delay"
"Oct 26, 2021 @ 00:20:23.000",JetBeats,Helsinki,FI,Johannesburg,ZA,"737.412","$951.62",false,"No Delay"
"Oct 26, 2021 @ 00:16:07.000","Kibana Airlines",Seoul,KR,Sydney,AU,"563.874","$738.25",false,"NAS Delay"
"Oct 26, 2021 @ 00:16:07.000","Kibana Airlines",Milan,IT,Montreal,CA,"383.162","$762.37",false,"No Delay"
"Oct 26, 2021 @ 00:10:05.000","Kibana Airlines",Montreal,CA,Moscow,RU,"639.338","$784.09",false,"NAS Delay"
"Oct 26, 2021 @ 00:09:28.000",JetBeats,Catania,IT,Tokoname,JP,"666.467","$474.28",false,"No Delay"
"Oct 26, 2021 @ 00:08:24.000","Kibana Airlines",Barcelona,ES,Lima,PE,"526.31","$551.39",true,"No Delay"
"Oct 26, 2021 @ 00:07:48.000",JetBeats,Bergamo,IT,"St Louis",US,"544.861","$430.48",true,"Security Delay"
"Oct 26, 2021 @ 00:02:07.000",JetBeats,Tokyo,JP,Vienna,AT,"894.647","$625.99",true,"Late Aircraft Delay"
"Oct 25, 2021 @ 23:57:17.000",JetBeats,Berlin,DE,Cologne,DE,"24.445","$206.93",false,"No Delay"
"Oct 25, 2021 @ 23:50:51.000",JetBeats,Manchester,GB,Minneapolis,US,"567.763","$421.75",false,"No Delay"
"Oct 25, 2021 @ 23:50:18.000","Logstash Airways","San Juan",PR,Nashville,US,"148.504","$918.8",false,"No Delay"
"Oct 25, 2021 @ 23:50:18.000",JetBeats,Guangzhou,CN,Shanghai,CN,"109.274","$121.2",true,"No Delay"
"Oct 25, 2021 @ 23:44:07.000","ES-Air",Johannesburg,ZA,Moscow,RU,"652.808","$324.25",false,"No Delay"
"Oct 25, 2021 @ 23:35:36.000","Logstash Airways",Indianapolis,US,Quito,EC,"236.09","$840.44",false,"No Delay"
"Oct 25, 2021 @ 23:34:32.000","Kibana Airlines",Washington,US,Zurich,CH,"477.893","$587.37",false,"No Delay"
"Oct 25, 2021 @ 23:31:37.000","Kibana Airlines","Frankfurt am Main",DE,Quito,EC,"753.832","$632.84",false,"No Delay"
"Oct 25, 2021 @ 23:27:31.000","ES-Air",Barcelona,ES,Barcelona,ES,0,"$210.74",false,"No Delay"
"Oct 25, 2021 @ 23:25:55.000","Kibana Airlines",Rome,IT,Oslo,NO,"97.51","$909.52",false,"No Delay"
"Oct 25, 2021 @ 23:22:29.000","ES-Air",Bergamo,IT,Pisa,IT,"12.654","$155.49",false,"No Delay"
"Oct 25, 2021 @ 23:21:19.000","Logstash Airways",Bogota,CO,Ottawa,CA,"214.445","$627.46",false,"No Delay"
"Oct 25, 2021 @ 23:15:46.000","Kibana Airlines","Cape Town",ZA,"New Delhi",IN,"842.279","$408.88",false,"No Delay"
"Oct 25, 2021 @ 23:04:14.000","Logstash Airways",Rome,IT,"Mexico City",MX,"487.559","$821.64",true,"No Delay"
"Oct 25, 2021 @ 22:57:06.000","Kibana Airlines",Greensboro,US,Verona,IT,"348.805","$983.81",false,"No Delay"
"Oct 25, 2021 @ 22:42:37.000","ES-Air",Brisbane,AU,Ottawa,CA,"1,274.839","$967.62",false,"No Delay"
